0.009765625, 0
0.015114404821908622, 0.08813806657883783
0.020788049185147872, 0.1804431325188971
0.024493473832325252, 0.3015337642180418
0.0341796875, 0.405321782178218
0.03755068449380761, 0.5254764036280157
0.0439453125, 0.6806930693069309
0.0485787340389785, 0.8438397708218401
0.057842295656922116, 0.9670204041573514
0.057842295656922116, 1.1470331130895348
0.0634765625, 1.259282178217822
0.06401800340221775, 1.3664013673292734
0.07883970199092749, 1.5441751183748509
0.10724795761928763, 1.7236477352372335
0.1504779118363575, 1.8506521469079193
0.24620138188844087, 1.9748662618277957
0.39098741902815126, 2.060394698043953
0.6472196217840551, 2.1342956306500214
0.8436275859154987, 2.168502744571692
1.0280459824428765, 2.191889488848078
1.2359203051495296, 2.208873296603854
1.402602657195061, 2.219608837143795
1.638823478452621, 2.2369741935761116
1.8596050303469425, 2.2456976355397638
2.0115274408812165, 2.2512741161969023
2.1884614677839385, 2.2575652030709734
2.3860841156334005, 2.262720576493133
2.6331124254452285, 2.268451696398828
2.787505119077621, 2.27128868712423
3.0715876753612235, 2.2755840372506295
3.182750414776546, 2.2787651875066537
3.473008678805444, 2.2821483155567117
3.618137810819893, 2.2861760368010087
3.892956805485551, 2.2912373162882105
4.007207398773522, 2.294288022552255
4.331432055401546, 2.29811718489747
4.504351872269826, 2.3016189749015226
4.881070044732863, 2.305691352173719
4.992232784148186, 2.309807669274992
